Stock,Date,Open,High,Low,Close,Volume,PctChange
LT,02-06-2021,1468.3,1474.6,1455.05,1471.05,2470000,-0.24
LT,01-06-2021,1465.95,1492.5,1463,1474.65,2080000,0.47
LT,31-05-2021,1472.3,1476,1457.55,1467.7,2410000,-0.7
LT,28-05-2021,1487.1,1499.65,1473.9,1478.1,2320000,-0.32
LT,27-05-2021,1475.95,1485,1461.75,1482.85,3750000,0.68
LT,26-05-2021,1458.9,1476.6,1452.8,1472.9,3230000,1.51
LT,25-05-2021,1460,1461.95,1442.1,1450.95,2890000,0.53
LT,24-05-2021,1420,1458,1410,1443.25,5040000,1.78
LT,21-05-2021,1415,1424.7,1407.1,1418.05,2190000,0.59
LT,20-05-2021,1410.8,1426.95,1401.65,1409.75,2000000,0.45
LT,19-05-2021,1414,1435,1400,1403.45,3220000,-0.98
LT,18-05-2021,1405,1422,1397,1417.3,3310000,2.2
LT,17-05-2021,1433,1441,1368.2,1386.75,9620000,-2.03
LT,14-05-2021,1394,1423.9,1374.05,1415.5,4560000,2.18
LT,12-05-2021,1380,1425,1377,1385.3,4280000,0.12
LT,11-05-2021,1380,1399.9,1376.1,1383.6,1980000,-0.82
LT,10-05-2021,1347,1398.85,1347,1395,3930000,3.9
LT,07-05-2021,1347,1359.9,1339,1342.7,2360000,0.21
LT,06-05-2021,1344,1356.55,1335.75,1339.9,2330000,0.09
LT,05-05-2021,1342.2,1346.75,1324,1338.65,1810000,0.08
LT,04-05-2021,1350,1350.9,1331,1337.6,2030000,-0.36
LT,03-05-2021,1325.5,1351.3,1319.15,1342.5,1650000,0.15
Sun Pharma,30-04-2026,1771,1815,1761.4,1808.3,4750000,1.66
Sun Pharma,29-04-2026,1756,1789.8,1750,1778.7,9810000,1.8
Sun Pharma,28-04-2026,1724,1763.9,1714.3,1747.3,16600000,0.8
Sun Pharma,27-04-2026,1625,1766.9,1621.9,1733.5,27000000,6.98
Sun Pharma,24-04-2026,1670.4,1673.3,1613.6,1620.4,9610000,-3.55
Sun Pharma,23-04-2026,1669,1713,1661.2,1680.1,3250000,0.62
Sun Pharma,22-04-2026,1665.2,1673.9,1652.4,1669.8,2170000,0.28
Sun Pharma,21-04-2026,1667.2,1682.9,1659.9,1665.2,3630000,-0.2
Sun Pharma,20-04-2026,1680,1680,1665,1668.6,1830000,-0.41
Sun Pharma,17-04-2026,1696.9,1696.9,1670.5,1675.5,3150000,-1.04
Sun Pharma,16-04-2026,1713.9,1713.9,1666.6,1693.1,4510000,-0.21
Sun Pharma,15-04-2026,1675,1699.2,1657.7,1696.6,3760000,2.69
Sun Pharma,13-04-2026,1654.9,1668.7,1640.1,1652.2,3750000,-0.16
Sun Pharma,10-04-2026,1699.2,1700,1630.4,1654.9,8090000,-3.62
Sun Pharma,09-04-2026,1702.7,1730.9,1702.7,1717.1,3280000,0.15
Sun Pharma,08-04-2026,1730,1749.2,1685.5,1714.6,4860000,-0.2
Sun Pharma,07-04-2026,1689.8,1723.9,1681.3,1718,2470000,1.38
Sun Pharma,06-04-2026,1684.3,1699,1654.9,1694.6,3530000,0.06
Sun Pharma,02-04-2026,1665,1700,1620,1693.6,3940000,-2.02
Sun Pharma,01-04-2026,1762.1,1788,1713.2,1728.5,3250000,-1.63
Sun Pharma,30-03-2026,1786.8,1790,1750.1,1757.2,4180000,-2.03
Sun Pharma,27-03-2026,1785,1819,1785,1793.6,2980000,-0.1
Sun Pharma,25-03-2026,1766.7,1809.5,1755.5,1795.4,1900000,2.4
Sun Pharma,24-03-2026,1775,1779.9,1745.1,1753.3,2040000,-0.29
Sun Pharma,23-03-2026,1774.8,1775,1741.1,1758.4,2780000,-1.05
Sun Pharma,20-03-2026,1755.1,1781.3,1754.3,1777.1,3590000,1.87
Sun Pharma,19-03-2026,1760.5,1784,1737.9,1744.4,2300000,-1.91
Sun Pharma,18-03-2026,1799.6,1805,1773.2,1778.3,2440000,-0.9
Sun Pharma,17-03-2026,1794.1,1806.1,1781.1,1794.4,1980000,0.63
Sun Pharma,16-03-2026,1801.6,1818,1768.8,1783.2,2450000,-1.02
Sun Pharma,13-03-2026,1822,1833.3,1797,1801.6,2550000,-1.3
Sun Pharma,12-03-2026,1828,1833.6,1808.4,1825.3,2610000,-0.03
Sun Pharma,11-03-2026,1823,1843,1818.1,1825.9,2510000,0.72
Sun Pharma,10-03-2026,1810,1825.1,1803.3,1812.8,3300000,0.3
Sun Pharma,09-03-2026,1772.9,1815,1770,1807.4,4110000,0.44
Sun Pharma,06-03-2026,1784.5,1805.6,1771.8,1799.4,3670000,0.83
Sun Pharma,05-03-2026,1750,1794.9,1748,1784.5,3600000,1.94
Sun Pharma,04-03-2026,1721.2,1757.2,1721,1750.5,4910000,-0.11
Sun Pharma,02-03-2026,1712,1759.9,1712,1752.5,3920000,0.89
Sun Pharma,27-02-2026,1779,1788.1,1730.9,1737,3040000,-2.73
Sun Pharma,26-02-2026,1764.2,1792.2,1760.3,1785.7,2080000,1.22
Sun Pharma,25-02-2026,1742,1770.4,1733.4,1764.2,1200000,1.87
Sun Pharma,24-02-2026,1732,1745.9,1723.7,1731.8,2770000,-0.03
Sun Pharma,23-02-2026,1732.9,1735.8,1720.2,1732.3,1550000,0.46
Sun Pharma,20-02-2026,1710.1,1727,1708.1,1724.4,1200000,0.64
Sun Pharma,19-02-2026,1722.2,1727,1710,1713.4,1140000,-0.64
Sun Pharma,18-02-2026,1720.4,1730.6,1717.1,1724.4,1260000,0.43
Sun Pharma,17-02-2026,1696,1719,1693.9,1717.1,1050000,0.98
Sun Pharma,16-02-2026,1697.5,1715,1693.4,1700.5,1250000,0.18
Sun Pharma,13-02-2026,1714.9,1719,1694.6,1697.5,1150000,-1.01
Sun Pharma,12-02-2026,1714.8,1719,1701.2,1714.9,1360000,0.22
Sun Pharma,11-02-2026,1715,1716.7,1702.5,1711.1,1180000,0.19
Sun Pharma,10-02-2026,1709.6,1719.8,1702.1,1707.8,1870000,0.19
Sun Pharma,09-02-2026,1706.7,1713.4,1696,1704.6,2650000,0.56
Sun Pharma,06-02-2026,1709,1709,1689.6,1695.1,1280000,-0.44
Sun Pharma,05-02-2026,1699,1710,1684.3,1702.6,3070000,-0.11
Sun Pharma,04-02-2026,1714.9,1729,1695.3,1704.4,3950000,0.14
Sun Pharma,03-02-2026,1709.9,1725,1671,1702.1,8520000,4.56
Sun Pharma,02-02-2026,1634,1634,1598.2,1627.9,2720000,1.11
Sun Pharma,01-02-2026,1640,1655.7,1590,1610.1,2370000,0.93
Sun Pharma,30-01-2026,1589.3,1606.5,1585.1,1595.3,3960000,0.38
Sun Pharma,29-01-2026,1625,1625,1583.7,1589.3,5800000,-1.32
Sun Pharma,28-01-2026,1639.9,1649.3,1600,1610.6,4120000,-1.73
Sun Pharma,27-01-2026,1658.2,1658.2,1622.3,1638.9,2670000,0.43
Sun Pharma,23-01-2026,1640,1648.9,1625.4,1631.9,1680000,-0.14
Sun Pharma,22-01-2026,1614.1,1646.5,1613.2,1634.2,2280000,1.32
Sun Pharma,21-01-2026,1637,1645,1607.7,1612.9,3950000,-0.06
Sun Pharma,20-01-2026,1674.1,1674.1,1602.8,1613.8,5020000,-3.68
Sun Pharma,19-01-2026,1650,1687.3,1600,1675.4,2980000,0.39
Sun Pharma,16-01-2026,1708,1708,1659.3,1668.9,3700000,-1.87
Sun Pharma,14-01-2026,1737.1,1737.1,1689.2,1700.7,2480000,-1.62
Sun Pharma,13-01-2026,1743,1743.8,1712.1,1728.7,1770000,-0.42
Sun Pharma,12-01-2026,1732.1,1744.3,1714.1,1736,2330000,0.35
Sun Pharma,09-01-2026,1765.2,1765.2,1727,1729.9,1590000,-1.75
Sun Pharma,08-01-2026,1766,1778.6,1757.7,1760.7,1910000,-1.23
Sun Pharma,07-01-2026,1755,1806.6,1748.5,1782.6,3060000,1.27
Sun Pharma,06-01-2026,1725.7,1762.6,1725.7,1760.2,1660000,1.81
Sun Pharma,05-01-2026,1728,1746,1723.4,1728.9,1420000,0.05
Sun Pharma,02-01-2026,1721.1,1732,1719.4,1728,974120,0.4
Sun Pharma,01-01-2026,1720,1726,1708.9,1721.1,877520,0.08
Sun Pharma,31-12-2025,1720.2,1725.6,1715.5,1719.7,1430000,-0.03
Sun Pharma,30-12-2025,1723.1,1723.1,1707,1720.2,2640000,0.17
Sun Pharma,29-12-2025,1719.5,1727.5,1710.3,1717.2,1800000,-0.13
Sun Pharma,26-12-2025,1737,1737,1708,1719.5,2510000,-1.01
Sun Pharma,24-12-2025,1755.9,1759,1719,1737,2220000,-1.08
